Region Name,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,Median_Columns
"Rosebud County, MT",44683.0,45838.0,49212.0,50597.0,50751.0,51732.0,53946.0,54998.0,57674.0,58139.0,54991.0,
"Sanders County, MT",30710.0,30703.0,33598.0,34847.0,32815.0,36564.0,38486.0,40582.0,39861.0,45193.0,45805.0,
"Sheridan County, MT",40974.0,44992.0,47842.0,50292.0,52711.0,50857.0,49112.0,49862.0,51690.0,51111.0,50658.0,
"Silver Bow County, MT",37851.0,39586.0,39835.0,40691.0,39882.0,42658.0,45231.0,44762.0,47302.0,49249.0,54324.0,
"Stillwater County, MT",51830.0,49185.0,54994.0,58109.0,60812.0,60052.0,59905.0,63140.0,66226.0,68186.0,73044.0,
"Sweet Grass County, MT",41211.0,40859.0,43193.0,43146.0,45000.0,48361.0,49666.0,52303.0,52747.0,55259.0,58746.0,
"Teton County, MT",39076.0,39479.0,41236.0,43828.0,46208.0,47598.0,46185.0,47750.0,48368.0,54458.0,55399.0,
"Toole County, MT",44175.0,38983.0,42057.0,44252.0,45207.0,43879.0,42689.0,46896.0,46326.0,49448.0,49568.0,
"Treasure County, MT",39931.0,42837.0,43082.0,48282.0,47089.0,49679.0,50770.0,50432.0,50774.0,51754.0,56919.0,
"Valley County, MT",40522.0,46566.0,41694.0,45747.0,46328.0,46698.0,47028.0,47676.0,48390.0,51869.0,46766.0,
"Wheatland County, MT",29187.0,28086.0,30385.0,32519.0,35875.0,35665.0,37360.0,36771.0,38449.0,42059.0,39462.0,
"Wibaux County, MT",37508.0,38722.0,38892.0,43722.0,43859.0,49533.0,47908.0,48092.0,49532.0,51145.0,51368.0,
"Yellowstone County, MT",48059.0,47346.0,49405.0,52079.0,51653.0,57326.0,57351.0,58031.0,59975.0,61435.0,58374.0,
"Adams County, NE",45149.0,46321.0,46902.0,52267.0,48658.0,48579.0,48010.0,53321.0,55167.0,55182.0,54445.0,
"Antelope County, NE",40652.0,44394.0,45135.0,48814.0,50919.0,48546.0,48799.0,46560.0,55371.0,50771.0,54136.0,
"Arthur County, NE",34804.0,37578.0,37847.0,39874.0,43408.0,50753.0,44511.0,44109.0,46862.0,46417.0,52500.0,
"Banner County, NE",37151.0,29383.0,46509.0,46769.0,48990.0,54115.0,51049.0,53040.0,53865.0,54706.0,59511.0,
"Blaine County, NE",31119.0,35133.0,36945.0,38323.0,38228.0,44824.0,48974.0,44016.0,44467.0,45411.0,52780.0,
"Boone County, NE",42265.0,46354.0,50722.0,50156.0,52914.0,54070.0,52844.0,55493.0,51911.0,58204.0,56719.0,
"Box Butte County, NE",47640.0,50430.0,53635.0,54120.0,55465.0,54652.0,56537.0,58728.0,57952.0,61522.0,62621.0,
"Boyd County, NE",34564.0,36181.0,37835.0,39838.0,39964.0,42539.0,41461.0,43189.0,42431.0,46548.0,51082.0,
"Brown County, NE",34659.0,38011.0,38907.0,39861.0,42348.0,46856.0,44709.0,46768.0,46191.0,48843.0,52962.0,
"Buffalo County, NE",45307.0,50346.0,51959.0,52333.0,51550.0,55813.0,57036.0,58800.0,59193.0,64759.0,68925.0,
"Burt County, NE",44360.0,46434.0,46553.0,47749.0,49345.0,49792.0,51054.0,52879.0,57548.0,54554.0,51488.0,
"Butler County, NE",47490.0,53928.0,49880.0,46211.0,54240.0,55542.0,55285.0,52033.0,57208.0,63310.0,63640.0,
"Cass County, NE",59392.0,60091.0,59962.0,63738.0,66522.0,66519.0,63707.0,71166.0,75177.0,72915.0,70106.0,
"Cedar County, NE",43923.0,48085.0,52102.0,56300.0,54421.0,56092.0,53864.0,61159.0,64570.0,60400.0,61673.0,
"Chase County, NE",43271.0,45885.0,47787.0,52924.0,52749.0,55319.0,51695.0,57965.0,54866.0,57656.0,61282.0,
"Cherry County, NE",38977.0,39638.0,42043.0,43229.0,43564.0,54564.0,48933.0,46894.0,49782.0,50677.0,53483.0,
"Cheyenne County, NE",49417.0,49065.0,50466.0,53430.0,55964.0,57255.0,52565.0,59971.0,53132.0,56229.0,55172.0,
"Clay County, NE",46199.0,47339.0,48370.0,50587.0,55758.0,51431.0,51712.0,51775.0,56259.0,63829.0,63427.0,
"Colfax County, NE",45039.0,45936.0,47756.0,51103.0,50758.0,50744.0,50901.0,61176.0,55787.0,62472.0,63424.0,
"Cuming County, NE",45234.0,47273.0,48122.0,50252.0,56047.0,56995.0,56419.0,55465.0,59219.0,59505.0,54725.0,
"Custer County, NE",39801.0,40928.0,43425.0,44608.0,45644.0,51014.0,47199.0,50627.0,49995.0,51004.0,57873.0,
"Dakota County, NE",43351.0,47067.0,46582.0,45631.0,50289.0,49093.0,53332.0,52055.0,55522.0,61010.0,61220.0,
"Dawes County, NE",36333.0,38824.0,38196.0,39507.0,40667.0,44135.0,44496.0,43627.0,47487.0,46377.0,52637.0,
"Dawson County, NE",43899.0,43224.0,46818.0,44976.0,47366.0,47991.0,51688.0,46395.0,56818.0,56839.0,61043.0,
"Deuel County, NE",40325.0,40417.0,42152.0,48523.0,44109.0,47641.0,48546.0,47584.0,47097.0,48793.0,51261.0,
"Dixon County, NE",43505.0,46524.0,46124.0,47637.0,52601.0,52152.0,52436.0,54941.0,54635.0,57324.0,60437.0,
"Dodge County, NE",41435.0,46246.0,47367.0,48671.0,50043.0,48969.0,51704.0,53152.0,51682.0,60853.0,62491.0,
"Douglas County, NE",50270.0,51741.0,51189.0,51959.0,52842.0,58405.0,59226.0,61706.0,64580.0,67264.0,65788.0,
"Dundy County, NE",37071.0,40556.0,40294.0,47098.0,45624.0,45745.0,43459.0,45680.0,48574.0,45446.0,50299.0,
"Fillmore County, NE",47551.0,48192.0,48438.0,52606.0,54556.0,54086.0,53037.0,57539.0,56697.0,60440.0,59309.0,
"Franklin County, NE",39516.0,41551.0,43406.0,44871.0,44794.0,44911.0,45456.0,47002.0,48778.0,49659.0,49104.0,
"Frontier County, NE",40359.0,50811.0,47799.0,48258.0,48543.0,50700.0,55089.0,49455.0,43650.0,55712.0,59061.0,
"Furnas County, NE",39234.0,39868.0,42517.0,41446.0,44461.0,40032.0,44219.0,50675.0,49685.0,50705.0,50762.0,
"Gage County, NE",45169.0,45221.0,45588.0,45212.0,50861.0,50746.0,44166.0,53305.0,49931.0,56817.0,61283.0,
"Garden County, NE",32677.0,36486.0,38142.0,38837.0,38645.0,42186.0,38701.0,39446.0,39192.0,41158.0,41221.0,
"Garfield County, NE",34998.0,36318.0,37292.0,40758.0,40436.0,44643.0,44016.0,43478.0,46245.0,52707.0,49951.0,
"Gosper County, NE",49286.0,48409.0,50931.0,58357.0,55319.0,56882.0,55373.0,54787.0,59722.0,64870.0,62698.0,
"Grant County, NE",40151.0,40482.0,44298.0,44778.0,47537.0,56646.0,55830.0,52665.0,56724.0,60773.0,62487.0,
"Greeley County, NE",34968.0,37241.0,40744.0,42743.0,43858.0,44920.0,45429.0,45037.0,45221.0,48178.0,50068.0,
"Hall County, NE",46807.0,45043.0,46641.0,49750.0,48499.0,50093.0,52315.0,54546.0,53792.0,57371.0,54110.0,
"Hamilton County, NE",55535.0,58591.0,58433.0,54663.0,62191.0,65103.0,63996.0,68296.0,60608.0,68236.0,73759.0,
"Harlan County, NE",45732.0,44467.0,43882.0,45806.0,46744.0,47844.0,45626.0,47829.0,49321.0,53362.0,55010.0,
"Hayes County, NE",40125.0,43321.0,43003.0,51101.0,48856.0,50516.0,46401.0,45136.0,47047.0,46399.0,54280.0,
"Hitchcock County, NE",36329.0,39411.0,42059.0,40217.0,40496.0,43054.0,43502.0,42567.0,43880.0,49451.0,48475.0,
"Holt County, NE",44835.0,42844.0,43861.0,44518.0,46667.0,50434.0,54055.0,50370.0,55965.0,54474.0,56777.0,
"Hooker County, NE",34687.0,38397.0,39140.0,39377.0,40732.0,42989.0,47526.0,47327.0,46220.0,50093.0,53234.0,
"Howard County, NE",45091.0,45336.0,50518.0,49496.0,51040.0,52464.0,54803.0,54671.0,52292.0,56881.0,54291.0,
"Jefferson County, NE",41131.0,42418.0,42186.0,46252.0,44947.0,46812.0,47750.0,48930.0,47075.0,56740.0,55414.0,
"Johnson County, NE",42038.0,43526.0,42970.0,46456.0,48511.0,47382.0,47592.0,48518.0,52401.0,54567.0,55062.0,
"Kearney County, NE",53293.0,53129.0,55422.0,57823.0,56791.0,50645.0,66321.0,62499.0,64456.0,64461.0,62260.0,
"Keith County, NE",41493.0,40154.0,41303.0,42851.0,45192.0,46888.0,46431.0,47598.0,52086.0,51478.0,57307.0,
"Keya Paha County, NE",31764.0,35436.0,39179.0,41491.0,41138.0,45886.0,47282.0,45688.0,48429.0,46010.0,47053.0,
"Kimball County, NE",40455.0,40240.0,42545.0,45023.0,45771.0,45769.0,45091.0,46571.0,46986.0,52284.0,46782.0,
"Knox County, NE",36806.0,39178.0,45180.0,41066.0,42745.0,45566.0,46647.0,46163.0,47906.0,53676.0,51296.0,
"Lancaster County, NE",50197.0,49046.0,50478.0,52275.0,52011.0,54422.0,58873.0,59681.0,58618.0,61383.0,65819.0,
"Lincoln County, NE",46616.0,49139.0,48141.0,52395.0,49770.0,53856.0,57445.0,55934.0,56803.0,60924.0,62948.0,
"Logan County, NE",42257.0,46820.0,49227.0,48688.0,50761.0,51098.0,50979.0,48579.0,55531.0,53108.0,56283.0,
"Loup County, NE",34805.0,37885.0,39143.0,41192.0,49132.0,52862.0,47918.0,46875.0,47797.0,51559.0,56291.0,
"McPherson County, NE",33950.0,38097.0,41244.0,40834.0,62280.0,57175.0,49265.0,49875.0,53207.0,52033.0,54876.0,
"Madison County, NE",43491.0,46363.0,45822.0,45738.0,51836.0,51330.0,49625.0,51184.0,55226.0,58275.0,56970.0,
"Merrick County, NE",43244.0,50714.0,47236.0,50317.0,50893.0,51219.0,52112.0,59984.0,56493.0,53411.0,58437.0,
"Morrill County, NE",40465.0,42378.0,43513.0,47296.0,46961.0,49082.0,44398.0,44062.0,49151.0,49982.0,54879.0,
"Nance County, NE",41950.0,42629.0,44501.0,45091.0,48535.0,46958.0,47579.0,48972.0,47279.0,55853.0,52534.0,
"Nemaha County, NE",45292.0,44705.0,45033.0,48892.0,49162.0,52034.0,49242.0,52229.0,52069.0,55343.0,55574.0,
"Nuckolls County, NE",36985.0,36861.0,41892.0,44139.0,43249.0,41956.0,41840.0,43712.0,46954.0,48624.0,60636.0,
"Otoe County, NE",48980.0,48509.0,50907.0,52565.0,51527.0,53015.0,55030.0,60469.0,60734.0,66293.0,68443.0,
"Pawnee County, NE",34294.0,37006.0,39684.0,38735.0,42977.0,43646.0,42389.0,42962.0,45487.0,47006.0,49089.0,
"Perkins County, NE",45820.0,50293.0,52339.0,53893.0,56080.0,58066.0,59732.0,55033.0,57251.0,63443.0,58925.0,
"Phelps County, NE",49532.0,51371.0,50879.0,53607.0,54137.0,55566.0,57432.0,60695.0,59003.0,61420.0,61442.0,
"Pierce County, NE",45521.0,51019.0,50194.0,50807.0,53489.0,56744.0,55586.0,58375.0,57367.0,67465.0,56484.0,
"Platte County, NE",52031.0,51209.0,55607.0,52368.0,61768.0,58554.0,59288.0,57693.0,63656.0,62804.0,62776.0,
"Polk County, NE",48665.0,51981.0,54850.0,56618.0,58162.0,61965.0,53881.0,61422.0,59815.0,66462.0,59159.0,
"Red Willow County, NE",40830.0,44250.0,44591.0,44826.0,43842.0,49308.0,48783.0,49447.0,49034.0,50260.0,55657.0,
"Richardson County, NE",37980.0,37197.0,39760.0,41679.0,44282.0,44648.0,45256.0,48087.0,47573.0,50207.0,51874.0,
"Rock County, NE",34679.0,37225.0,40764.0,40870.0,46051.0,51447.0,48802.0,48373.0,48260.0,53905.0,48461.0,
"Saline County, NE",43489.0,47635.0,48762.0,49047.0,51805.0,55850.0,51222.0,53662.0,54569.0,59937.0,63655.0,
"Sarpy County, NE",69501.0,65801.0,68118.0,67740.0,74008.0,73856.0,74374.0,80842.0,79358.0,84016.0,83104.0,
"Saunders County, NE",55070.0,56466.0,59831.0,61174.0,61961.0,61025.0,66330.0,63849.0,67897.0,71086.0,72526.0,
"Scotts Bluff County, NE",40088.0,41905.0,43554.0,43406.0,47194.0,43428.0,46641.0,48662.0,50247.0,50263.0,53956.0,
"Seward County, NE",55507.0,58898.0,60642.0,59053.0,61802.0,62455.0,66102.0,68762.0,71024.0,72291.0,72456.0,
"Sheridan County, NE",36228.0,37695.0,44613.0,38411.0,40351.0,47005.0,41128.0,41247.0,43819.0,46159.0,52051.0,
"Sherman County, NE",37852.0,40734.0,42043.0,41224.0,43883.0,42643.0,43657.0,55432.0,47499.0,48735.0,49684.0,
"Sioux County, NE",40362.0,38646.0,45099.0,48313.0,47313.0,55606.0,48891.0,50910.0,50861.0,47983.0,51831.0,
"Stanton County, NE",50352.0,48448.0,54152.0,54263.0,55955.0,56423.0,57857.0,58295.0,66228.0,62045.0,64087.0,
"Thayer County, NE",41488.0,44818.0,45023.0,43938.0,49517.0,48947.0,48668.0,51757.0,51299.0,52439.0,55775.0,
"Thomas County, NE",35901.0,41783.0,39612.0,43247.0,39537.0,48754.0,49449.0,46927.0,48275.0,51401.0,55599.0,
"Thurston County, NE",36343.0,38786.0,40266.0,38558.0,41344.0,42290.0,43737.0,45328.0,45405.0,48891.0,49148.0,
"Valley County, NE",38036.0,40802.0,41737.0,44105.0,44726.0,49929.0,43405.0,44907.0,48604.0,47981.0,55542.0,
"Washington County, NE",65554.0,68406.0,63817.0,66160.0,69191.0,68435.0,70727.0,72385.0,77838.0,75197.0,78844.0,
"Wayne County, NE",43061.0,46980.0,47240.0,49981.0,53290.0,54503.0,52764.0,54548.0,55970.0,57655.0,64569.0,
"Webster County, NE",37647.0,39018.0,40250.0,42305.0,40979.0,40444.0,41616.0,45768.0,45058.0,49518.0,52115.0,
"Wheeler County, NE",34357.0,38340.0,39980.0,37495.0,45400.0,55106.0,46838.0,55906.0,53369.0,50207.0,52154.0,
"York County, NE",46247.0,47936.0,50110.0,56687.0,51335.0,59500.0,53960.0,55950.0,61478.0,59749.0,63249.0,
"Churchill County, NV",48235.0,50620.0,49463.0,50158.0,46840.0,54134.0,50292.0,53302.0,58429.0,56335.0,61650.0,
"Clark County, NV",51427.0,48343.0,49583.0,51071.0,51241.0,51624.0,54455.0,57217.0,57155.0,62131.0,62496.0,
"Douglas County, NV",57176.0,54640.0,60869.0,56613.0,60322.0,63620.0,61988.0,66092.0,70495.0,76296.0,84317.0,
"Elko County, NV",66210.0,62937.0,68759.0,71354.0,72648.0,76518.0,70242.0,76439.0,79134.0,83287.0,73914.0,
"Esmeralda County, NV",40929.0,40536.0,40517.0,41075.0,47180.0,49057.0,48693.0,47053.0,50179.0,50675.0,35395.0,
"Eureka County, NV",58391.0,58985.0,62864.0,66592.0,70535.0,65459.0,67590.0,67976.0,70036.0,71541.0,68806.0,
"Humboldt County, NV",59960.0,61680.0,63772.0,66290.0,67423.0,68060.0,68999.0,68753.0,72873.0,73106.0,72907.0,
"Lander County, NV",70176.0,64392.0,67424.0,69658.0,74347.0,76713.0,71814.0,75943.0,79278.0,81239.0,80894.0,
"Lincoln County, NV",42637.0,42724.0,43617.0,44366.0,45629.0,51788.0,49874.0,54844.0,55504.0,58782.0,60180.0,
"Lyon County, NV",47108.0,44877.0,48035.0,46526.0,48576.0,51934.0,51344.0,54588.0,59732.0,59406.0,63162.0,
"Mineral County, NV",39940.0,39705.0,40308.0,40496.0,40714.0,42164.0,41892.0,45589.0,44438.0,43771.0,50069.0,
"Nye County, NV",41054.0,41150.0,41426.0,42998.0,42881.0,43819.0,48001.0,48513.0,47031.0,48490.0,52783.0,
"Pershing County, NV",44684.0,46683.0,45192.0,51548.0,52001.0,54416.0,56984.0,57885.0,42522.0,58562.0,65000.0,
"Storey County, NV",57763.0,54582.0,53471.0,59785.0,55291.0,61594.0,60066.0,61751.0,68236.0,88003.0,73271.0,
"Washoe County, NV",50839.0,50910.0,49449.0,53565.0,52862.0,56457.0,58253.0,61506.0,63636.0,71733.0,75232.0,
"White Pine County, NV",49376.0,52014.0,50417.0,52588.0,57243.0,54975.0,54832.0,53765.0,58942.0,60086.0,57923.0,
"Carson City, NV",49386.0,50689.0,48227.0,47476.0,45639.0,47015.0,52253.0,55228.0,56382.0,58126.0,58382.0,
"Belknap County, NH",53851.0,55422.0,55033.0,57568.0,59831.0,63377.0,57779.0,63902.0,64777.0,68752.0,76105.0,
"Carroll County, NH",48236.0,45582.0,50495.0,50598.0,57556.0,54351.0,56836.0,58005.0,59413.0,64495.0,73073.0,
"Cheshire County, NH",49126.0,53111.0,54819.0,52246.0,56008.0,60339.0,57286.0,60844.0,60251.0,65326.0,66398.0,
"Coos County, NH",37708.0,37677.0,40162.0,40917.0,42491.0,40286.0,45127.0,43836.0,44259.0,49156.0,49465.0,
"Grafton County, NH",50834.0,51289.0,52532.0,55131.0,56353.0,57827.0,60335.0,63322.0,65163.0,62468.0,77022.0,
"Hillsborough County, NH",67650.0,66275.0,68150.0,67162.0,71233.0,73474.0,75997.0,78171.0,78714.0,82862.0,79222.0,
"Merrimack County, NH",60932.0,64482.0,59186.0,64068.0,62429.0,68148.0,69320.0,70408.0,74351.0,75800.0,81132.0,
"Rockingham County, NH",73402.0,75285.0,76285.0,74785.0,79653.0,87103.0,82016.0,89049.0,93645.0,91416.0,96775.0,
"Strafford County, NH",52527.0,54783.0,53575.0,59290.0,58577.0,60931.0,69467.0,68864.0,69919.0,71486.0,72817.0,
"Sullivan County, NH",50549.0,47868.0,57444.0,52114.0,57142.0,53804.0,58021.0,59493.0,60034.0,63518.0,65881.0,
"Atlantic County, NJ",51457.0,49983.0,50881.0,51668.0,54208.0,53296.0,55672.0,59309.0,60826.0,62678.0,61377.0,
"Bergen County, NJ",77059.0,79037.0,82001.0,81615.0,84309.0,88512.0,93205.0,93805.0,100181.0,107971.0,107114.0,
"Burlington County, NJ",73788.0,72594.0,74285.0,76868.0,80479.0,74844.0,80081.0,86777.0,84470.0,88443.0,92471.0,
"Camden County, NJ",56939.0,57261.0,58572.0,57641.0,61685.0,63589.0,65838.0,65817.0,67135.0,73168.0,71718.0,
"Cape May County, NJ",51585.0,52312.0,55175.0,56520.0,55409.0,55632.0,59181.0,64450.0,62175.0,66565.0,75829.0,
"Cumberland County, NJ",49964.0,49465.0,46491.0,45850.0,45438.0,50259.0,48867.0,51786.0,51790.0,54179.0,60352.0,
"Essex County, NJ",52288.0,51021.0,51019.0,53358.0,54603.0,52206.0,54879.0,60284.0,62875.0,64522.0,65528.0,
"Gloucester County, NJ",70012.0,70618.0,72248.0,71137.0,78983.0,76780.0,79332.0,84639.0,81315.0,87996.0,87220.0,
"Hudson County, NJ",53547.0,55133.0,56087.0,55699.0,57720.0,60053.0,63157.0,65673.0,73337.0,77738.0,77323.0,
"Hunterdon County, NJ",97532.0,99216.0,103301.0,107203.0,103876.0,102797.0,113336.0,113083.0,112335.0,117275.0,113611.0,
"Mercer County, NJ",70228.0,71926.0,67662.0,70575.0,73750.0,72172.0,76988.0,78161.0,79979.0,79475.0,87581.0,
"Middlesex County, NJ",75890.0,73914.0,77044.0,76515.0,77330.0,78249.0,82183.0,85187.0,87666.0,92770.0,95610.0,
"Monmouth County, NJ",80462.0,79062.0,81190.0,83424.0,87220.0,86722.0,89968.0,97627.0,99223.0,102579.0,104219.0,
"Morris County, NJ",91403.0,91420.0,95236.0,99950.0,100511.0,101754.0,107019.0,114269.0,112396.0,116328.0,114103.0,
"Ocean County, NJ",56924.0,56851.0,59022.0,59888.0,62937.0,63478.0,62276.0,70493.0,68483.0,75627.0,78181.0,
"Passaic County, NJ",53363.0,52243.0,58073.0,57426.0,58030.0,55723.0,61517.0,63127.0,71959.0,76039.0,64422.0,
"Salem County, NJ",55274.0,53890.0,57939.0,58483.0,56645.0,63988.0,56071.0,61322.0,64524.0,68146.0,65563.0,
"Somerset County, NJ",93777.0,95915.0,95574.0,96947.0,100194.0,99059.0,104668.0,111838.0,119731.0,112722.0,115573.0,
"Sussex County, NJ",81330.0,82987.0,85036.0,85747.0,82048.0,84431.0,87549.0,89744.0,92284.0,100281.0,92739.0,
"Union County, NJ",65937.0,65178.0,64698.0,64272.0,68172.0,70581.0,71801.0,76830.0,80737.0,79953.0,83189.0,
"Warren County, NJ",69658.0,66857.0,70560.0,68011.0,71294.0,71672.0,74834.0,79633.0,77571.0,83998.0,80412.0,
"Bernalillo County, NM",47405.0,44224.0,46200.0,48053.0,47192.0,47870.0,50599.0,51091.0,51372.0,56148.0,56632.0,
"Catron County, NM",28427.0,37277.0,30257.0,32644.0,33256.0,36570.0,34868.0,34458.0,34777.0,37190.0,27423.0,
"Chaves County, NM",34681.0,35894.0,38008.0,41388.0,38403.0,39265.0,40573.0,43341.0,43527.0,43687.0,51441.0,
"Cibola County, NM",33782.0,33345.0,34783.0,36307.0,35081.0,35580.0,36651.0,37753.0,38097.0,40436.0,42705.0,
"Colfax County, NM",36468.0,33988.0,36620.0,37152.0,37156.0,37269.0,38426.0,39372.0,41592.0,42754.0,43265.0,
"Curry County, NM",36085.0,38423.0,39472.0,39186.0,42620.0,41879.0,43450.0,43590.0,47202.0,45623.0,53864.0,
"De Baca County, NM",31442.0,30017.0,30895.0,33045.0,33789.0,33427.0,32820.0,33095.0,35087.0,34746.0,42319.0,
"Dona Ana County, NM",35584.0,36136.0,37230.0,36831.0,38974.0,39421.0,38287.0,38562.0,38409.0,43618.0,46547.0,
"Eddy County, NM",43240.0,46212.0,48001.0,49865.0,57007.0,60407.0,57287.0,52932.0,58320.0,63671.0,66199.0,
"Grant County, NM",36756.0,34686.0,35842.0,39220.0,38221.0,39792.0,39750.0,40684.0,38341.0,43175.0,43557.0,
"Guadalupe County, NM",28402.0,29187.0,29659.0,29924.0,29147.0,31710.0,31547.0,31915.0,29515.0,36554.0,38903.0,
"Harding County, NM",30941.0,32983.0,35249.0,37520.0,40380.0,39561.0,37027.0,35441.0,37544.0,38162.0,39913.0,
"Hidalgo County, NM",30280.0,30978.0,33230.0,32993.0,34304.0,34336.0,33605.0,33557.0,39882.0,37322.0,41858.0,
"Lea County, NM",43171.0,46176.0,48028.0,53556.0,58994.0,54686.0,52213.0,52358.0,51656.0,63012.0,66780.0,
"Lincoln County, NM",38623.0,40096.0,38896.0,40756.0,39995.0,40297.0,41214.0,47141.0,45095.0,47254.0,49115.0,
"Los Alamos County, NM",105987.0,110204.0,112115.0,110930.0,108477.0,107126.0,114670.0,118380.0,124947.0,122001.0,111724.0,
"Luna County, NM",27257.0,27566.0,27852.0,28040.0,27268.0,27151.0,28227.0,30621.0,30570.0,32544.0,39233.0,
"McKinley County, NM",29473.0,29320.0,29821.0,27790.0,29497.0,29040.0,31505.0,31746.0,33976.0,36404.0,35659.0,
"Mora County, NM",29321.0,28911.0,26455.0,29263.0,27627.0,31816.0,34602.0,33671.0,34491.0,36968.0,40618.0,
"Otero County, NM",36628.0,35894.0,38764.0,41960.0,41736.0,38381.0,41995.0,43338.0,42701.0,43135.0,46735.0,
"Quay County, NM",27856.0,29895.0,30557.0,30496.0,29069.0,29047.0,28996.0,29600.0,33085.0,34596.0,38389.0,
"Rio Arriba County, NM",36570.0,37101.0,36900.0,36716.0,34902.0,37319.0,37174.0,36977.0,41511.0,44579.0,47400.0,
"Roosevelt County, NM",33068.0,34055.0,34781.0,35322.0,36108.0,38053.0,37122.0,37767.0,41700.0,44928.0,46351.0,
"Sandoval County, NM",52778.0,53948.0,57376.0,56190.0,56142.0,62833.0,58621.0,56937.0,57036.0,71118.0,71991.0,
"San Juan County, NM",44155.0,46370.0,45901.0,44417.0,47520.0,49173.0,50847.0,46977.0,46578.0,46201.0,44261.0,
"San Miguel County, NM",31762.0,31983.0,31285.0,31222.0,32964.0,32303.0,31734.0,33205.0,35292.0,36986.0,40804.0,
"Santa Fe County, NM",48507.0,50234.0,50716.0,51697.0,52628.0,55247.0,57469.0,58639.0,60187.0,61791.0,58898.0,
"Sierra County, NM",26240.0,28544.0,28029.0,29680.0,29036.0,29432.0,30467.0,30356.0,31741.0,33661.0,36823.0,
"Socorro County, NM",31254.0,31371.0,32809.0,32090.0,32285.0,33673.0,33239.0,34880.0,33989.0,39582.0,39478.0,
"Taos County, NM",32940.0,32521.0,29637.0,33021.0,36125.0,37092.0,34075.0,34980.0,38405.0,43032.0,43230.0,
"Torrance County, NM",36588.0,33193.0,32952.0,35046.0,37311.0,35950.0,36347.0,36886.0,39123.0,39532.0,47266.0,
"Union County, NM",33195.0,33206.0,33570.0,37902.0,36684.0,36715.0,37787.0,38627.0,40426.0,38221.0,42676.0,
"Valencia County, NM",40552.0,41983.0,40159.0,41412.0,40591.0,42395.0,43819.0,46155.0,46365.0,54867.0,51564.0,
"Albany County, NY",53783.0,56602.0,57951.0,55778.0,60371.0,57312.0,61634.0,65659.0,64536.0,69408.0,70629.0,
"Allegany County, NY",41384.0,39900.0,41623.0,41849.0,42655.0,44331.0,45226.0,46491.0,46262.0,49411.0,53371.0,
"Bronx County, NY",32674.0,32137.0,32510.0,33079.0,33687.0,35102.0,37355.0,37377.0,38566.0,41470.0,44906.0,
"Broome County, NY",43920.0,43756.0,44709.0,45142.0,46283.0,46067.0,49927.0,47910.0,50928.0,52179.0,52510.0,
"Cattaraugus County, NY",41266.0,39368.0,42822.0,40936.0,43892.0,40933.0,46224.0,47875.0,48017.0,50783.0,51824.0,
"Cayuga County, NY",48453.0,47875.0,49412.0,48976.0,52792.0,51925.0,53437.0,55460.0,52945.0,58055.0,59335.0,
"Chautauqua County, NY",39981.0,40782.0,41194.0,40468.0,41757.0,43973.0,42664.0,45840.0,45689.0,50143.0,50062.0,
"Chemung County, NY",46130.0,47994.0,45193.0,45337.0,48880.0,51285.0,50722.0,50562.0,52565.0,58400.0,54705.0,
"Chenango County, NY",41418.0,40693.0,42747.0,44328.0,46387.0,49082.0,45193.0,48161.0,50312.0,51894.0,52545.0,
"Clinton County, NY",44193.0,49025.0,49198.0,45900.0,51576.0,46747.0,53392.0,56436.0,55517.0,59069.0,59741.0,
"Columbia County, NY",50620.0,53500.0,52891.0,57094.0,55047.0,58335.0,57579.0,60629.0,64916.0,71563.0,66068.0,
"Cortland County, NY",41903.0,44397.0,45781.0,46163.0,48357.0,49894.0,51810.0,52038.0,51751.0,55143.0,60165.0,
"Delaware County, NY",40252.0,38208.0,41195.0,43380.0,45860.0,42907.0,45381.0,45385.0,47382.0,51038.0,54440.0,
